model,fold,best_epoch,train_n,val_n,test_n,selection_metric,calibration_metric,class_biases,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_positive,test_negative,test_threshold,test_roc_auc,test_average_precision,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp
abmil,1,1,652,108,191,balanced_accuracy,,,36,72,0.799622654914856,0.9918981481481481,0.983133145297644,0.9722222222222222,0.9791666666666667,0.96,0.9230769230769231,1.0,0.9583333333333334,69,3,0,36,63,128,0.799622654914856,0.9760664682539683,0.9686828987620631,0.93717277486911,0.9208829365079365,0.9016393442622951,0.9322033898305084,0.873015873015873,0.96875,124,4,8,55
abmil,2,7,652,108,191,balanced_accuracy,,,36,72,0.11424694210290909,0.9895833333333333,0.9845078538399618,0.9722222222222222,0.9722222222222222,0.958904109589041,0.9459459459459459,0.9722222222222222,0.9722222222222222,70,2,1,35,63,128,0.11424694210290909,0.9916914682539681,0.9888087846282748,0.9214659685863874,0.9333457341269842,0.8905109489051095,0.8243243243243243,0.9682539682539683,0.8984375,115,13,2,61
abmil,3,8,650,110,191,balanced_accuracy,,,36,74,0.01264877151697874,0.9951201201201201,0.9901967246394492,0.9727272727272728,0.9797297297297297,0.96,0.9230769230769231,1.0,0.9594594594594594,71,3,0,36,62,129,0.01264877151697874,0.9754938734683671,0.9497385367831228,0.8848167539267016,0.90216304076019,0.8428571428571429,0.7564102564102564,0.9516129032258065,0.8527131782945736,110,19,3,59
abmil,4,2,652,110,189,balanced_accuracy,,,36,74,0.5,0.9594594594594594,0.95325594729297,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33,62,127,0.5,0.9874269748539497,0.9835817323178189,0.9735449735449735,0.9679324358648718,0.959349593495935,0.9672131147540983,0.9516129032258065,0.984251968503937,125,2,3,59
abmil,5,1,654,108,189,balanced_accuracy,,,36,72,0.7652170062065125,0.9988425925925927,0.997683993517327,0.9907407407407407,0.9930555555555556,0.9863013698630136,0.972972972972973,1.0,0.9861111111111112,71,1,0,36,62,127,0.7652170062065125,0.9895859791719583,0.9814688727368177,0.9629629629629629,0.9559309118618238,0.943089430894309,0.9508196721311475,0.9354838709677419,0.9763779527559056,124,3,4,58
