model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,4,1,0.43021857963183585,,110,36,74,0.7595275640487671,0.948948948948949,0.9449046297199251,0.9545454545454546,0.9305555555555556,0.9253731343283582,1.0,0.8611111111111112,1.0,74,0,5,31
abmil,4,2,0.17676192770609947,,110,36,74,0.7081776857376099,0.9560810810810811,0.9527997426580832,0.9545454545454546,0.9376876876876876,0.927536231884058,0.9696969696969697,0.8888888888888888,0.9864864864864865,73,1,4,32
abmil,4,3,0.11835141346856942,,110,36,74,0.764689028263092,0.9557057057057058,0.9525290627526874,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33
abmil,4,4,0.08911253672912736,,110,36,74,0.7945319414138794,0.9553303303303303,0.9511559136258221,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33
abmil,4,5,0.05670644447428162,,110,36,74,0.6526651978492737,0.9579579579579579,0.9533064285837245,0.9454545454545454,0.9380630630630631,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9594594594594594,71,3,3,33
abmil,4,6,0.04381413462321292,,110,36,74,0.33606088161468506,0.9553303303303304,0.9452539127428439,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,7,0.029778923972294057,,110,36,74,0.5,0.9508258258258258,0.9443148860446364,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,8,0.024274389610105866,,110,36,74,0.8156037926673889,0.950075075075075,0.9439103345072147,0.9454545454545454,0.9380630630630631,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9594594594594594,71,3,3,33
abmil,4,9,0.019593003435309505,,110,36,74,0.24156245589256287,0.9481981981981983,0.9427141936331864,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,10,0.011512229156215253,,110,36,74,0.5,0.9444444444444444,0.9369210387392296,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
