model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,4,1,0.46661125216061716,,110,36,74,0.734741747379303,0.9504504504504505,0.9452375998054896,0.9545454545454546,0.9305555555555556,0.9253731343283582,1.0,0.8611111111111112,1.0,74,0,5,31
abmil,4,2,0.20775165278891292,,110,36,74,0.8100882768630981,0.9523273273273273,0.949624797637711,0.9545454545454546,0.9376876876876876,0.927536231884058,0.9696969696969697,0.8888888888888888,0.9864864864864865,73,1,4,32
abmil,4,3,0.14161850712768287,,110,36,74,0.8063727617263794,0.9534534534534534,0.9519772632277086,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33
abmil,4,4,0.10757591898470137,,110,36,74,0.7943726181983948,0.9534534534534533,0.9489546879959458,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33
abmil,4,5,0.09017364321209209,,110,36,74,0.8253708481788635,0.9493243243243242,0.9471894989854761,0.9454545454545454,0.9380630630630631,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9594594594594594,71,3,3,33
abmil,4,6,0.05948025150020973,,110,36,74,0.43229836225509644,0.9474474474474474,0.9421706615393144,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,7,0.04508205280670578,,110,36,74,0.4256117641925812,0.9489489489489489,0.9439555587096071,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,8,0.03823127389968768,,110,36,74,0.5,0.9549549549549549,0.9469711281019467,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,9,0.03333148301853056,,110,36,74,0.5,0.953078078078078,0.9464828839636399,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,10,0.03120511507324166,,110,36,74,0.5,0.9436936936936937,0.9379819930974085,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,11,0.016435852276932995,,110,36,74,0.5,0.9493243243243243,0.9424055847906423,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,12,0.0131388251939013,,110,36,74,0.5,0.9466966966966968,0.9408045025930639,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
abmil,4,13,0.006923818695707916,,110,36,74,0.5,0.9436936936936936,0.9381820156351591,0.9363636363636364,0.9313063063063063,0.9041095890410958,0.8918918918918919,0.9166666666666666,0.9459459459459459,70,4,3,33
