model,fold,best_epoch,train_n,val_n,test_n,selection_metric,calibration_metric,class_biases,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_positive,test_negative,test_threshold,test_roc_auc,test_average_precision,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp
abmil,1,5,652,108,191,f1,,,36,72,0.6850935816764832,0.9953703703703703,0.9921492921492923,0.9722222222222222,0.9722222222222222,0.958904109589041,0.9459459459459459,0.9722222222222222,0.9722222222222222,70,2,1,35,63,128,0.6850935816764832,0.978546626984127,0.9683045260884123,0.93717277486911,0.9168526785714286,0.9,0.9473684210526315,0.8571428571428571,0.9765625,125,3,9,54
abmil,2,11,652,108,191,f1,,,36,72,0.18007002770900726,0.9903549382716049,0.984059496939992,0.9722222222222222,0.9722222222222222,0.958904109589041,0.9459459459459459,0.9722222222222222,0.9722222222222222,70,2,1,35,63,128,0.18007002770900726,0.9897073412698413,0.9865358664570701,0.9476439790575916,0.9528769841269842,0.9242424242424242,0.8840579710144928,0.9682539682539683,0.9375,120,8,2,61
abmil,3,4,650,110,191,f1,,,36,74,0.1576206237077713,0.9943693693693694,0.9882989218966511,0.9727272727272728,0.9797297297297297,0.96,0.9230769230769231,1.0,0.9594594594594594,71,3,0,36,62,129,0.1576206237077713,0.9804951237809452,0.9631463173280542,0.9214659685863874,0.9334833708427107,0.8888888888888888,0.821917808219178,0.967741935483871,0.8992248062015504,116,13,2,60
abmil,4,3,652,110,189,f1,,,36,74,0.7160396575927734,0.9594594594594594,0.9544303905810396,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33,62,127,0.7160396575927734,0.9875539751079503,0.9824180812883601,0.9682539682539683,0.9598679197358395,0.9508196721311475,0.9666666666666667,0.9354838709677419,0.984251968503937,125,2,4,58
abmil,5,2,654,108,189,f1,,,36,72,0.7369509935379028,0.9996141975308642,0.9992492492492493,0.9907407407407407,0.9930555555555556,0.9863013698630136,0.972972972972973,1.0,0.9861111111111112,71,1,0,36,62,127,0.7369509935379028,0.9906019812039624,0.9836247269149436,0.9470899470899471,0.9482473964947931,0.921875,0.8939393939393939,0.9516129032258065,0.9448818897637795,120,7,3,59
