model,folds,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_precision_mean,test_precision_std,test_recall_sensitivity_mean,test_recall_sensitivity_std,test_specificity_mean,test_specificity_std
abmil,5,0.9837125000281285,0.006503112926646692,0.976089832527312,0.009937400481102305,0.9401257652566553,0.024617391327894516,0.9424023995986577,0.016892327822983805,0.9132598019413438,0.03170797780070068,0.8834570996617455,0.067566896169638,0.9487967229902715,0.02594432706933552,0.9360080762070438,0.04283203369448657
