model,fold,best_epoch,train_n,val_n,test_n,selection_metric,calibration_metric,class_biases,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_positive,test_negative,test_threshold,test_roc_auc,test_average_precision,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp
abmil,1,4,652,108,191,f1,,,36,72,0.9943755865097046,0.9972993827160495,0.9951109646231597,0.9814814814814815,0.9722222222222222,0.9714285714285714,1.0,0.9444444444444444,1.0,72,0,2,34,63,128,0.9943755865097046,0.9744543650793651,0.9566979358908494,0.900523560209424,0.8572668650793651,0.8288288288288288,0.9583333333333334,0.7301587301587301,0.984375,126,2,17,46
abmil,2,3,652,108,191,f1,,,36,72,0.3004414737224579,0.9876543209876543,0.9806444248289659,0.9722222222222222,0.9722222222222222,0.958904109589041,0.9459459459459459,0.9722222222222222,0.9722222222222222,70,2,1,35,63,128,0.3004414737224579,0.9931795634920635,0.9899531989200601,0.9476439790575916,0.9528769841269842,0.9242424242424242,0.8840579710144928,0.9682539682539683,0.9375,120,8,2,61
abmil,3,4,650,110,191,f1,,,36,74,0.6638298630714417,0.9924924924924925,0.9855988855198217,0.9727272727272728,0.9725975975975976,0.958904109589041,0.9459459459459459,0.9722222222222222,0.972972972972973,72,2,1,35,62,129,0.6638298630714417,0.9779944986246563,0.9525122644164506,0.9267015706806283,0.9122280570142536,0.8852459016393442,0.9,0.8709677419354839,0.9534883720930233,123,6,8,54
abmil,4,2,652,110,189,f1,,,36,74,0.6092128157615662,0.956081081081081,0.9498413767239833,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33,62,127,0.6092128157615662,0.9874269748539497,0.9834219627690787,0.9788359788359788,0.9718694437388875,0.9672131147540983,0.9833333333333333,0.9516129032258065,0.9921259842519685,126,1,3,59
abmil,5,2,654,108,189,f1,,,36,72,0.786412239074707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72,0,0,36,62,127,0.786412239074707,0.9893319786639573,0.9816780643428777,0.9576719576719577,0.9519939039878079,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.968503937007874,123,4,4,58
