model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,2,1,0.4480899752451941,,108,36,72,0.5947968363761902,0.9799382716049383,0.9665089210306065,0.9351851851851852,0.9375,0.9066666666666666,0.8717948717948718,0.9444444444444444,0.9305555555555556,67,5,2,34
abmil,2,2,0.20321823981075626,,108,36,72,0.6803246140480042,0.9876543209876544,0.9783390120346642,0.9351851851851852,0.9375,0.9066666666666666,0.8717948717948718,0.9444444444444444,0.9305555555555556,67,5,2,34
abmil,2,3,0.16589372653053128,,108,36,72,0.7808294296264648,0.9888117283950617,0.9798774859479373,0.9537037037037037,0.9513888888888888,0.9315068493150684,0.918918918918919,0.9444444444444444,0.9583333333333334,69,3,2,34
abmil,2,4,0.11408844228955864,,108,36,72,0.6521915793418884,0.9903549382716049,0.9833198281004133,0.9537037037037037,0.9513888888888888,0.9315068493150684,0.918918918918919,0.9444444444444444,0.9583333333333334,69,3,2,34
abmil,2,5,0.07747843133125415,,108,36,72,0.21881218254566193,0.9915123456790123,0.9840016353625225,0.9537037037037037,0.9583333333333333,0.9333333333333333,0.8974358974358975,0.9722222222222222,0.9444444444444444,68,4,1,35
abmil,2,6,0.05446234430592699,,108,36,72,0.28932812809944153,0.9907407407407407,0.9832622618535727,0.9444444444444444,0.9444444444444444,0.918918918918919,0.8947368421052632,0.9444444444444444,0.9444444444444444,68,4,2,34
abmil,2,7,0.037150415374695135,,108,36,72,0.42412006855010986,0.9884259259259259,0.9804478064410466,0.9629629629629629,0.9513888888888888,0.9428571428571428,0.9705882352941176,0.9166666666666666,0.9861111111111112,71,1,3,33
abmil,2,8,0.02209295430361705,,108,36,72,0.9008914232254028,0.9895833333333334,0.9815964285941314,0.9629629629629629,0.9513888888888888,0.9428571428571428,0.9705882352941176,0.9166666666666666,0.9861111111111112,71,1,3,33
abmil,2,9,0.01788884183634691,,108,36,72,0.9927842617034912,0.9857253086419754,0.9741115182981792,0.9537037037037037,0.9444444444444444,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.9722222222222222,70,2,3,33
abmil,2,10,0.020025643145496038,,108,36,72,0.0622306652367115,0.9907407407407407,0.9829383698498726,0.9351851851851852,0.9513888888888888,0.9113924050632911,0.8372093023255814,1.0,0.9027777777777778,65,7,0,36
