model,folds,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_precision_mean,test_precision_std,test_recall_sensitivity_mean,test_recall_sensitivity_std,test_specificity_mean,test_specificity_std
abmil,5,0.9857134799494774,0.007042888893654303,0.977058313987266,0.012054446870722099,0.9370065652788165,0.03857152394694362,0.9311641083282398,0.028015180413706816,0.9072416244817022,0.049393605587924376,0.9079882970137207,0.10104307624928625,0.9137224782386072,0.03942444518765066,0.9486057384178721,0.06447007615111493
