model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,1,1,0.45394754503707924,,108,36,72,0.802280068397522,0.9891975308641976,0.9794630503029413,0.9629629629629629,0.9583333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9722222222222222,70,2,2,34
abmil,1,2,0.19557131397676442,,108,36,72,0.7214140295982361,0.9891975308641976,0.9796442397709033,0.9629629629629629,0.9583333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9722222222222222,70,2,2,34
abmil,1,3,0.14834403414470274,,108,36,72,0.49920976161956787,0.9922839506172839,0.9845705241498022,0.9444444444444444,0.9583333333333333,0.9230769230769231,0.8571428571428571,1.0,0.9166666666666666,66,6,0,36
abmil,1,4,0.08791912402895631,,108,36,72,0.7556848526000977,0.9907407407407407,0.9833642946099336,0.9629629629629629,0.9583333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9722222222222222,70,2,2,34
abmil,1,5,0.054894615605314744,,108,36,72,0.2812107503414154,0.992283950617284,0.9865798053799985,0.9537037037037037,0.9583333333333333,0.9333333333333333,0.8974358974358975,0.9722222222222222,0.9444444444444444,68,4,1,35
abmil,1,6,0.03766482266819701,,108,36,72,0.5,0.9934413580246914,0.9874038686936177,0.9537037037037037,0.9652777777777778,0.935064935064935,0.8780487804878049,1.0,0.9305555555555556,67,5,0,36
abmil,1,7,0.022841475670836407,,108,36,72,0.24570803344249725,0.9938271604938271,0.9882166760971711,0.9537037037037037,0.9583333333333333,0.9333333333333333,0.8974358974358975,0.9722222222222222,0.9444444444444444,68,4,1,35
abmil,1,8,0.015239710910033021,,108,36,72,0.2134283035993576,0.992283950617284,0.9861462827224299,0.9537037037037037,0.9583333333333333,0.9333333333333333,0.8974358974358975,0.9722222222222222,0.9444444444444444,68,4,1,35
abmil,1,9,0.012678746547613834,,108,36,72,0.5,0.9911265432098766,0.9842212025453172,0.9537037037037037,0.9513888888888888,0.9315068493150684,0.918918918918919,0.9444444444444444,0.9583333333333334,69,3,2,34
abmil,1,10,0.012299489177470929,,108,36,72,0.9771822094917297,0.9884259259259259,0.9801940047548611,0.9629629629629629,0.9583333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9722222222222222,70,2,2,34
abmil,1,11,0.008241089063591934,,108,36,72,0.9979350566864014,0.9926697530864197,0.9865112056417007,0.9629629629629629,0.9583333333333333,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9722222222222222,70,2,2,34
abmil,1,12,0.003799269891186651,,108,36,72,0.9944791793823242,0.9907407407407408,0.9836509600720684,0.9722222222222222,0.9652777777777778,0.9577464788732394,0.9714285714285714,0.9444444444444444,0.9861111111111112,71,1,2,34
