model,folds,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_precision_mean,test_precision_std,test_recall_sensitivity_mean,test_recall_sensitivity_std,test_specificity_mean,test_specificity_std
abmil,5,0.9847829101567902,0.0066058651833022135,0.9747020810603756,0.009973300220332106,0.9495498490262888,0.018291776756806325,0.9428699133503381,0.014117614369857347,0.9237333763200303,0.024909500147447455,0.9284519062387915,0.06496440015674189,0.9231438812083974,0.03985452383013639,0.9625959454922786,0.03808293380090455
