model,folds,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_precision_mean,test_precision_std,test_recall_sensitivity_mean,test_recall_sensitivity_std,test_specificity_mean,test_specificity_std
abmil,5,0.9859966399138687,0.006018254969321949,0.9768586565041477,0.010644308613195732,0.943256045873847,0.028012689894764294,0.939827074331036,0.020615919832892852,0.9161377920023546,0.03821687125792008,0.9068524233190857,0.07931522393060819,0.9295954941116232,0.02635912176034105,0.9500586545504486,0.04580513914588302
