model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,3,1,0.4113260599745151,,110,36,74,0.5,0.9906156156156156,0.9828693866308283,0.9454545454545454,0.9523273273273274,0.9210526315789473,0.875,0.9722222222222222,0.9324324324324325,69,5,1,35
abmil,3,2,0.1951786807388103,,110,36,74,0.11139429360628128,0.9924924924924925,0.985728940489115,0.9363636363636364,0.9527027027027026,0.9113924050632911,0.8372093023255814,1.0,0.9054054054054054,67,7,0,36
abmil,3,3,0.1401918237134165,,110,36,74,0.24425062537193298,0.9932432432432432,0.986665832763562,0.9636363636363636,0.9658408408408408,0.9459459459459459,0.9210526315789473,0.9722222222222222,0.9594594594594594,71,3,1,35
abmil,3,4,0.1033555843922379,,110,36,74,0.5,0.9932432432432432,0.9866011099047216,0.9636363636363636,0.9658408408408408,0.9459459459459459,0.9210526315789473,0.9722222222222222,0.9594594594594594,71,3,1,35
abmil,3,5,0.07593973643201304,,110,36,74,0.0592179074883461,0.993993993993994,0.9878908723733458,0.9545454545454546,0.9662162162162162,0.935064935064935,0.8780487804878049,1.0,0.9324324324324325,69,5,0,36
abmil,3,6,0.04311313078869156,,110,36,74,0.3354838788509369,0.9932432432432432,0.9873476945845368,0.9636363636363636,0.9658408408408408,0.9459459459459459,0.9210526315789473,0.9722222222222222,0.9594594594594594,71,3,1,35
abmil,3,7,0.031796902335304716,,110,36,74,0.12086431682109833,0.9917417417417418,0.9842862950899067,0.9636363636363636,0.9658408408408408,0.9459459459459459,0.9210526315789473,0.9722222222222222,0.9594594594594594,71,3,1,35
abmil,3,8,0.01758545084988922,,110,36,74,0.2001371532678604,0.9962462462462462,0.992601019690803,0.9727272727272728,0.9797297297297297,0.96,0.9230769230769231,1.0,0.9594594594594594,71,3,0,36
abmil,3,9,0.0729547209720069,,110,36,74,0.024728605523705482,0.993993993993994,0.988096345908846,0.9636363636363636,0.972972972972973,0.9473684210526315,0.9,1.0,0.9459459459459459,70,4,0,36
abmil,3,10,0.014682444927702818,,110,36,74,0.011675065383315086,0.9936186186186187,0.987486589811285,0.9545454545454546,0.9662162162162162,0.935064935064935,0.8780487804878049,1.0,0.9324324324324325,69,5,0,36
abmil,3,11,0.007430781313384719,,110,36,74,0.011679202318191528,0.9928678678678678,0.9863521598623344,0.9545454545454546,0.9590840840840841,0.9333333333333333,0.8974358974358975,0.9722222222222222,0.9459459459459459,70,4,1,35
abmil,3,12,0.00348476736257969,,110,36,74,0.00222573964856565,0.9928678678678678,0.9862826503451505,0.9454545454545454,0.9594594594594594,0.9230769230769231,0.8571428571428571,1.0,0.918918918918919,68,6,0,36
abmil,3,13,0.002540897311091175,,110,36,74,0.0013581817038357258,0.9928678678678678,0.9865578874725217,0.9454545454545454,0.9594594594594594,0.9230769230769231,0.8571428571428571,1.0,0.918918918918919,68,6,0,36
