model,fold,epoch,train_loss,class_biases,val_n,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp
abmil,4,1,0.3549523194148377,,110,36,74,0.4857427775859833,0.9508258258258258,0.9437246647131203,0.9363636363636364,0.9170420420420421,0.8985507246376812,0.9393939393939394,0.8611111111111112,0.972972972972973,72,2,5,31
abmil,4,2,0.1439912345362513,,110,36,74,0.6092128157615662,0.956081081081081,0.9498413767239833,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33
abmil,4,3,0.09623420549309944,,110,36,74,0.6388915777206421,0.9587087087087087,0.9490309112075161,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33
abmil,4,4,0.07095157254578204,,110,36,74,0.9451575875282288,0.9602102102102102,0.9536317421841234,0.9454545454545454,0.9380630630630631,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9594594594594594,71,3,3,33
abmil,4,5,0.04818114085591238,,110,36,74,0.4850215017795563,0.956081081081081,0.9457209239535577,0.9272727272727272,0.9245495495495495,0.8918918918918919,0.868421052631579,0.9166666666666666,0.9324324324324325,69,5,3,33
abmil,4,6,0.014808598965775415,,110,36,74,0.5,0.9557057057057057,0.9441964515779944,0.9363636363636364,0.9241741741741741,0.9014084507042254,0.9142857142857143,0.8888888888888888,0.9594594594594594,71,3,4,32
abmil,4,7,0.015838536423624216,,110,36,74,0.4737921357154846,0.9489489489489489,0.9360091201518307,0.9272727272727272,0.9174174174174174,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9459459459459459,70,4,4,32
