model,folds,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_precision_mean,test_precision_std,test_recall_sensitivity_mean,test_recall_sensitivity_std,test_specificity_mean,test_specificity_std
abmil,5,0.9121974982140311,0.01339333836553784,0.8367484318818237,0.035091675638471626,0.8391333482047176,0.029827293139115307,0.8545200784156854,0.025761780869224236,0.8174525644795857,0.028385073768554144,0.7372674939326863,0.05033700797056732,0.9241742564482293,0.06938916262723445,0.7848659003831419,0.07051005645469278
