model,fold,best_epoch,train_n,val_n,test_n,selection_metric,calibration_metric,class_biases,val_positive,val_negative,val_threshold,val_roc_auc,val_average_precision,val_accuracy,val_balanced_accuracy,val_f1,val_precision,val_recall_sensitivity,val_specificity,val_tn,val_fp,val_fn,val_tp,test_positive,test_negative,test_threshold,test_roc_auc,test_average_precision,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall_sensitivity,test_specificity,test_tn,test_fp,test_fn,test_tp
abmil,1,6,652,108,191,roc_auc,,,36,72,0.2881675958633423,0.9965277777777778,0.9934185955083789,0.9629629629629629,0.9722222222222222,0.9473684210526315,0.9,1.0,0.9444444444444444,68,4,0,36,63,128,0.2881675958633423,0.9779265873015873,0.9682726440035703,0.93717277486911,0.9289434523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.953125,122,6,6,57
abmil,2,7,652,108,191,roc_auc,,,36,72,0.06273159384727478,0.9911265432098766,0.9842615377122081,0.9629629629629629,0.9652777777777778,0.9459459459459459,0.9210526315789473,0.9722222222222222,0.9583333333333334,69,3,1,35,63,128,0.06273159384727478,0.9916914682539683,0.9883896482052924,0.9319371727748691,0.9411582341269842,0.9037037037037037,0.8472222222222222,0.9682539682539683,0.9140625,117,11,2,61
abmil,3,5,650,110,191,roc_auc,,,36,74,0.07891736924648285,0.9954954954954955,0.9907546536351487,0.9636363636363636,0.972972972972973,0.9473684210526315,0.9,1.0,0.9459459459459459,70,4,0,36,62,129,0.07891736924648285,0.9798699674918729,0.9627013028653586,0.9109947643979057,0.9215428857214304,0.8740740740740741,0.8082191780821918,0.9516129032258065,0.8914728682170543,115,14,3,59
abmil,4,4,652,110,189,roc_auc,,,36,74,0.7784594297409058,0.9579579579579579,0.951789897910254,0.9545454545454546,0.9448198198198199,0.9295774647887324,0.9428571428571428,0.9166666666666666,0.972972972972973,72,2,3,33,62,127,0.7784594297409058,0.9859029718059437,0.9778483110833214,0.9682539682539683,0.955740411480823,0.95,0.9827586206896551,0.9193548387096774,0.9921259842519685,126,1,5,57
abmil,5,2,654,108,189,roc_auc,,,36,72,0.6952104568481445,0.9996141975308642,0.9992492492492493,0.9907407407407407,0.9930555555555556,0.9863013698630136,0.972972972972973,1.0,0.9861111111111112,71,1,0,36,62,127,0.6952104568481445,0.9919989839979679,0.9862185994695065,0.9365079365079365,0.9403733807467616,0.9076923076923077,0.8676470588235294,0.9516129032258065,0.9291338582677166,118,9,3,59
